date,nav,scheme_name,scheme_code
17-01-2018,149.6553,SBI_Bluechip,119551
16-01-2018,149.44,SBI_Bluechip,119551
15-01-2018,149.6009,SBI_Bluechip,119551
12-01-2018,149.4891,SBI_Bluechip,119551
11-01-2018,149.4769,SBI_Bluechip,119551
10-01-2018,149.4919,SBI_Bluechip,119551
09-01-2018,149.6376,SBI_Bluechip,119551
08-01-2018,149.663,SBI_Bluechip,119551
05-01-2018,149.6129,SBI_Bluechip,119551
04-01-2018,149.4562,SBI_Bluechip,119551
03-01-2018,149.5011,SBI_Bluechip,119551
02-01-2018,149.4785,SBI_Bluechip,119551
01-01-2018,149.4635,SBI_Bluechip,119551
29-12-2017,149.4545,SBI_Bluechip,119551
28-12-2017,149.1113,SBI_Bluechip,119551
27-12-2017,149.3157,SBI_Bluechip,119551
26-12-2017,149.2864,SBI_Bluechip,119551
22-12-2017,149.2793,SBI_Bluechip,119551
21-12-2017,149.3699,SBI_Bluechip,119551
20-12-2017,149.4474,SBI_Bluechip,119551
19-12-2017,149.559,SBI_Bluechip,119551
18-12-2017,149.5292,SBI_Bluechip,119551
15-12-2017,149.4853,SBI_Bluechip,119551
14-12-2017,149.5076,SBI_Bluechip,119551
13-12-2017,149.4922,SBI_Bluechip,119551
12-12-2017,149.544,SBI_Bluechip,119551
11-12-2017,149.5962,SBI_Bluechip,119551
08-12-2017,149.6701,SBI_Bluechip,119551
07-12-2017,149.6687,SBI_Bluechip,119551
06-12-2017,149.6636,SBI_Bluechip,119551
05-12-2017,149.6015,SBI_Bluechip,119551
04-12-2017,149.5704,SBI_Bluechip,119551
30-11-2017,149.4913,SBI_Bluechip,119551
29-11-2017,149.4737,SBI_Bluechip,119551
28-11-2017,149.4371,SBI_Bluechip,119551
27-11-2017,149.4131,SBI_Bluechip,119551
24-11-2017,149.3708,SBI_Bluechip,119551
23-11-2017,149.3581,SBI_Bluechip,119551
22-11-2017,149.4299,SBI_Bluechip,119551
21-11-2017,149.5741,SBI_Bluechip,119551
20-11-2017,149.5677,SBI_Bluechip,119551
17-11-2017,149.2227,SBI_Bluechip,119551
16-11-2017,149.1355,SBI_Bluechip,119551
15-11-2017,149.2653,SBI_Bluechip,119551
14-11-2017,149.2009,SBI_Bluechip,119551
13-11-2017,149.3946,SBI_Bluechip,119551
10-11-2017,149.3439,SBI_Bluechip,119551
09-11-2017,149.335,SBI_Bluechip,119551
08-11-2017,149.2964,SBI_Bluechip,119551
07-11-2017,149.2845,SBI_Bluechip,119551
06-11-2017,149.3344,SBI_Bluechip,119551
03-11-2017,149.2935,SBI_Bluechip,119551
02-11-2017,149.2423,SBI_Bluechip,119551
01-11-2017,149.1872,SBI_Bluechip,119551
